track,row,t,n_branches,alt_tok,alt_class,base_tok,alt_p,base_p,effect,null_mean,null_q95,p_value,local_change,pooled_maxcat,is_letter,sig,flat
llama,90,159,3, walk,word, freeing,0.09298788135830464,0.6870927333080953,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,90,160,2, its,word, up,0.18181773715801844,0.8148505775569099,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,90,162,2, hands,word, arms,0.32037178805535393,0.6782270604226748,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.001604000000000025,0.998396,False,False,True
llama,90,165,2, activities,word, tasks,0.2603591253063479,0.7077294370097742,0.0,0.0,0.0,1.0,0.0007390000000000226,1.0,False,False,True
llama,90,166,3,",",punct/symbol,".

",0.18014603172020185,0.6287714143904554,0.0,0.0,0.0,1.0,0.0007390000000000226,0.999261,False,False,True
llama,90,166,3,".
",punct/symbol,".

",0.14029787057089935,0.6287714143904554,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0007390000000000226,0.999261,False,False,True
llama,90,167,2,So,word,Therefore,0.09880098797211517,0.827250507035235,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,90,170,3, answer,word, correct,0.189351493333073,0.7488996837318878,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,90,170,3, location,word, correct,0.06147342950857025,0.7488996837318878,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,90,184,2,<|eot_id|>,mixed,.,0.182402583117859,0.8174716509794622,0.18500000000000003,0.025160000000000012,0.05500000000000003,0.0,,0.966251,False,True,False
llama,91,3,2, down,word, it,0.060062299953425,0.939532455289182,0.02,0.01845000000000001,0.03500000000000002,0.524,0.0012010000000000384,0.9703,False,False,True
llama,91,8,3,"!

",punct/symbol,":

",0.2540982647116801,0.6095500857887765,0.020000000000000007,0.01925000000000001,0.040000000000000015,0.438,0.02055399999999996,0.971187,False,False,True
llama,91,8,3,".

",punct/symbol,":

",0.13600900015377043,0.6095500857887765,0.010000000000000002,0.016170000000000007,0.03000000000000001,0.858,0.02055399999999996,0.971187,False,False,True
llama,91,9,3,Collect,word,*,0.13120642298021365,0.7550407877871379,0.005000000000000003,0.010760000000000006,0.025000000000000012,1.0,0.005000000000000022,0.98979,False,False,True
llama,91,9,3,1,digit,*,0.09017676782281428,0.7550407877871379,0.005000000000000003,0.008620000000000004,0.015000000000000006,1.0,0.005000000000000022,0.98979,False,False,True
llama,91,10,2," """,punct/symbol, Collective,0.15891093707132237,0.8070163400646098,0.005,0.009860000000000006,0.020000000000000007,1.0,0.0058230000000000035,0.99,False,False,True
llama,91,12,3, implies,word, refers,0.0618440154402997,0.8537302227804626,0.025000000000000012,0.012510000000000007,0.025000000000000012,0.126,0.012152499999999978,0.973164,False,False,True
llama,91,12,3, is,word, refers,0.0618440154402997,0.8537302227804626,0.025000000000000012,0.012520000000000007,0.025000000000000012,0.102,0.012152499999999978,0.973164,False,False,True
llama,91,14,2, the,word, a,0.22201337787961353,0.77490280685052,0.0,0.0,0.0,1.0,0.014487000000000014,1.0,False,False,True
llama,91,15,4, system,word, concept,0.3565330557220695,0.457797505436484,0.010000000000000005,0.008900000000000005,0.02000000000000001,0.666,0.005268999999999968,0.985513,False,False,True
llama,91,15,4, situation,word, concept,0.10214844288063693,0.457797505436484,0.010000000000000004,0.013710000000000009,0.02500000000000001,1.0,0.005268999999999968,0.985513,False,False,True
llama,91,15,4, security,word, concept,0.07020552963705377,0.457797505436484,0.005000000000000003,0.010520000000000007,0.025000000000000012,1.0,0.005268999999999968,0.985513,False,False,True
llama,91,16,3, where,word, in,0.38481685300522167,0.4360546216969112,0.0,0.011440000000000004,0.030000000000000013,1.0,0.0033649999999999756,0.981635,False,False,True
llama,91,16,3, of,word, in,0.1604155305500844,0.4360546216969112,0.010000000000000005,0.008580000000000006,0.02000000000000001,0.668,0.0033649999999999756,0.981635,False,False,True
llama,91,21,3, nations,word, countries,0.1708253335715647,0.6756273407645651,0.010000000000000005,0.009890000000000005,0.020000000000000007,0.646,0.005156999999999955,0.986713,False,False,True
llama,91,21,3, states,word, countries,0.15075282775988616,0.6756273407645651,0.004999999999999999,0.011790000000000007,0.02500000000000001,1.0,0.005156999999999955,0.986713,False,False,True
llama,91,22,4, or,word, work,0.16483745527828508,0.5753392854493863,0.010000000000000005,0.010140000000000005,0.020000000000000007,0.626,0.013091000000000033,0.984944,False,False,True
llama,91,22,4, cooperate,word, work,0.11329101575595169,0.5753392854493863,0.020000000000000004,0.014010000000000009,0.03000000000000001,0.292,0.013091000000000033,0.984944,False,False,True
llama,91,22,4, come,word, work,0.06064031093189813,0.5753392854493863,0.004999999999999999,0.012130000000000005,0.02500000000000001,1.0,0.013091000000000033,0.984944,False,False,True
llama,91,25,3, maintain,word, provide,0.4385495793536223,0.49694177743766454,0.0,0.007500000000000003,0.02000000000000001,1.0,0.017615999999999982,0.99,False,False,True
llama,91,25,3, ensure,word, provide,0.052377277994324414,0.49694177743766454,0.0,0.007960000000000005,0.02000000000000001,1.0,0.017615999999999982,0.99,False,False,True
llama,91,26,2, a,word, security,0.09087558267910387,0.8622035866736666,0.02500000000000001,0.010320000000000006,0.02500000000000001,0.1,0.021672999999999977,0.972384,False,False,True
llama,91,27,3, for,word, and,0.16991687754462348,0.7615145902628068,0.010000000000000005,0.009060000000000006,0.02000000000000001,0.64,0.0033539999999999694,0.992347,False,False,True
llama,91,27,3, to,word, and,0.06250892595671248,0.7615145902628068,0.015000000000000006,0.009280000000000005,0.025000000000000012,0.376,0.0033539999999999694,0.992347,False,False,True
llama,91,28,4, protect,word, protection,0.15347526863907537,0.6070064806285921,0.015000000000000006,0.010690000000000007,0.020000000000000007,0.358,0.009270999999999958,0.989299,False,False,True
llama,91,28,4, defend,word, protection,0.10548190669520083,0.6070064806285921,0.020000000000000007,0.012420000000000006,0.02500000000000001,0.274,0.009270999999999958,0.989299,False,False,True
llama,91,28,4, defense,word, protection,0.05646039606058004,0.6070064806285921,0.015000000000000006,0.009280000000000005,0.025000000000000012,0.366,0.009270999999999958,0.989299,False,False,True
llama,91,29,2, for,word, to,0.09070235158200031,0.8605599900165632,0.015000000000000006,0.007820000000000004,0.015000000000000006,0.282,0.01966549999999998,0.99857,False,False,True
llama,91,30,3, all,word, each,0.3266718625373844,0.4753047553892315,0.005000000000000002,0.012570000000000008,0.025000000000000012,1.0,0.0160955,0.978904,False,False,True
llama,91,30,3, one,word, each,0.13617709238947412,0.4753047553892315,0.03500000000000002,0.01594000000000001,0.03500000000000002,0.058,0.0160955,0.978904,False,False,True
llama,91,32,2,",",punct/symbol,".
",0.14833132319326478,0.7532885706152881,0.02500000000000001,0.011600000000000004,0.020000000000000007,0.044,0.004113000000000007,0.99171,False,False,True
llama,91,34,4, The,word, This,0.26175231410738736,0.4890176735319301,0.005000000000000002,0.009200000000000005,0.025000000000000012,1.0,0.009901999999999984,0.988216,False,False,True
llama,91,34,4, It,word, This,0.12364303828688983,0.4890176735319301,0.015000000000000006,0.008100000000000005,0.015000000000000006,0.31,0.009901999999999984,0.988216,False,False,True
llama,91,34,4, In,word, This,0.1091145983143288,0.4890176735319301,0.0,0.009280000000000005,0.02000000000000001,1.0,0.009901999999999984,0.988216,False,False,True
llama,91,35,5, means,word, concept,0.19522807971775272,0.5306849415017211,0.005000000000000003,0.013820000000000008,0.03000000000000001,1.0,0.0064049999999999975,0.978314,False,False,True
llama,91,35,5, implies,word, concept,0.08138316190746975,0.5306849415017211,0.005000000000000003,0.013890000000000008,0.03000000000000001,1.0,0.0064049999999999975,0.978314,False,False,True
llama,91,35,5, can,word, concept,0.0718203883058827,0.5306849415017211,0.02000000000000001,0.011020000000000007,0.02000000000000001,0.084,0.0064049999999999975,0.978314,False,False,True
llama,91,35,5, is,word, concept,0.055933774653113805,0.5306849415017211,0.005000000000000003,0.014010000000000009,0.03000000000000001,1.0,0.0064049999999999975,0.978314,False,False,True
llama,91,36,3, involves,word, is,0.05919404474854738,0.8171485821046975,0.0,0.009440000000000006,0.02000000000000001,1.0,0.00900500000000002,0.984719,False,False,True
llama,91,36,3, implies,word, is,0.052238561142046995,0.8171485821046975,0.005000000000000003,0.010540000000000006,0.02500000000000001,1.0,0.00900500000000002,0.984719,False,False,True
llama,91,37,2, based,word, often,0.08353211113415185,0.8980549219384851,0.015000000000000006,0.009540000000000007,0.025000000000000012,0.386,0.016314000000000026,0.993724,False,False,True
llama,91,38,3, seen,word, associated,0.08481927472353863,0.7101831346077052,0.015000000000000008,0.012700000000000006,0.025000000000000012,0.452,0.017589999999999998,0.97741,False,False,True
llama,91,38,3, used,word, associated,0.08481927472353863,0.7101831346077052,0.010000000000000005,0.013300000000000006,0.03000000000000001,0.722,0.017589999999999998,0.97741,False,False,True
llama,91,40,2, international,word, the,0.054824291264021996,0.8575961937754303,0.010000000000000004,0.007620000000000004,0.02000000000000001,0.63,0.005600999999999981,0.994399,False,False,True
llama,91,43,5, multiple,word, mutual,0.1961716991826525,0.25188944778534766,0.02000000000000001,0.0069800000000000036,0.02000000000000001,0.116,0.002263000000000007,0.987263,False,False,True
llama,91,43,5, a,word, mutual,0.1961716991826525,0.25188944778534766,0.0,0.011260000000000006,0.030000000000000013,1.0,0.002263000000000007,0.987263,False,False,True
llama,91,43,5, nations,word, mutual,0.07216752646592642,0.25188944778534766,0.015000000000000006,0.010060000000000006,0.025000000000000012,0.412,0.002263000000000007,0.987263,False,False,True
llama,91,43,5, collective,word, mutual,0.07216752646592642,0.25188944778534766,0.010000000000000005,0.009960000000000004,0.02000000000000001,0.72,0.002263000000000007,0.987263,False,False,True
llama,91,47,4, one,word, countries,0.2824595625367854,0.32006861634249084,0.0,0.005180000000000003,0.010000000000000005,1.0,0.012463000000000035,0.986334,False,False,True
llama,91,47,4, if,word, countries,0.19413142902352074,0.32006861634249084,0.04000000000000002,0.014640000000000009,0.030000000000000013,0.022,0.012463000000000035,0.986334,False,False,True
llama,91,47,4, an,word, countries,0.06302525493748377,0.32006861634249084,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.012463000000000035,0.986334,False,False,True
llama,91,50,2, defend,word, come,0.29287005376017744,0.7025587153702239,0.0,0.008480000000000003,0.02000000000000001,1.0,0.010000000000000002,0.99,False,False,True
llama,91,52,2, each,word, the,0.3775343896586498,0.6224489786510065,0.015000000000000008,0.012270000000000008,0.025000000000000012,0.446,0.009337000000000019,0.980663,False,False,True
llama,91,55,3, each,word, another,0.43075149095509246,0.43075149095509246,0.015000000000000005,0.013180000000000008,0.03000000000000001,0.426,0.022219000000000006,0.98,False,False,True
llama,91,55,3, one,word, another,0.1089110393569811,0.43075149095509246,0.005000000000000003,0.012100000000000008,0.025000000000000012,1.0,0.022219000000000006,0.98,False,False,True
llama,91,57,3, if,word, that,0.36203721887633694,0.4648649908241596,0.010000000000000005,0.0049600000000000035,0.010000000000000005,0.496,0.0029310000000000087,0.992931,False,False,True
llama,91,57,3, in,word, that,0.15091956625958003,0.4648649908241596,0.005000000000000002,0.009240000000000005,0.025000000000000012,1.0,0.0029310000000000087,0.992931,False,False,True
llama,91,59,3, under,word, attacked,0.2532216780845664,0.5360702967117164,0.005000000000000002,0.009160000000000005,0.025000000000000012,1.0,0.004682999999999996,0.986283,False,False,True
llama,91,59,3, being,word, attacked,0.1972092411829155,0.5360702967117164,0.0,0.008640000000000004,0.02000000000000001,1.0,0.004682999999999996,0.986283,False,False,True
llama,91,60,2,".
",punct/symbol, or,0.10630470003443755,0.8900783094732619,0.015000000000000006,0.009560000000000006,0.025000000000000012,0.386,0.0033999999999999794,0.9816,False,False,True
llama,91,64,5, This,word, In,0.2918853207759057,0.2918853207759057,0.020000000000000007,0.010280000000000004,0.020000000000000007,0.12,0.002669000000000031,0.991625,False,False,True
llama,91,64,5, Option,word, In,0.15623495376223498,0.2918853207759057,0.010000000000000005,0.007440000000000005,0.010000000000000005,0.488,0.002669000000000031,0.991625,False,False,True
llama,91,64,5, The,word, In,0.15623495376223498,0.2918853207759057,0.0,0.0,0.0,1.0,0.002669000000000031,0.991625,False,False,True
llama,91,64,5, Therefore,word, In,0.06512841836970365,0.2918853207759057,0.010000000000000005,0.007440000000000004,0.010000000000000005,0.488,0.002669000000000031,0.991625,False,False,True
llama,91,65,4, the,word, this,0.0875091403748149,0.7327050397961518,0.005000000000000003,0.007500000000000005,0.015000000000000006,1.0,0.005487000000000009,0.992936,False,False,True
llama,91,65,4, other,word, this,0.06014409397582448,0.7327050397961518,0.015000000000000006,0.009280000000000005,0.025000000000000012,0.366,0.005487000000000009,0.992936,False,False,True
llama,91,65,4, a,word, this,0.06014409397582448,0.7327050397961518,0.010000000000000004,0.007500000000000003,0.02000000000000001,0.614,0.005487000000000009,0.992936,False,False,True
llama,91,66,2, sense,word, context,0.3674627074058303,0.6058435457779595,0.02000000000000001,0.009400000000000006,0.02000000000000001,0.244,0.00744900000000002,0.987449,False,False,True
llama,91,68,4, option,word, the,0.2636453981360966,0.49255444926337133,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0004990000000000138,0.994424,False,False,True
llama,91,68,4," """,punct/symbol, the,0.09698971017165452,0.49255444926337133,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0004990000000000138,0.994424,False,False,True
llama,91,68,4, collective,word, the,0.06665998795402185,0.49255444926337133,0.03500000000000002,0.012200000000000008,0.025000000000000012,0.028,0.0004990000000000138,0.994424,False,False,True
llama,91,69,7, option,word, correct,0.10730157716046025,0.2574030717690932,0.0,0.0,0.0,1.0,7.699999999999678e-05,0.994923,False,False,True
llama,91,69,7, right,word, correct,0.10730157716046025,0.2574030717690932,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,7.699999999999678e-05,0.994923,False,False,True
llama,91,69,7, phrase,word, correct,0.10730157716046025,0.2574030717690932,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,7.699999999999678e-05,0.994923,False,False,True
llama,91,69,7," """,punct/symbol, correct,0.09469330948654814,0.2574030717690932,0.010000000000000005,0.0049800000000000035,0.010000000000000005,0.498,7.699999999999678e-05,0.994923,False,False,True
llama,91,69,7, concept,word, correct,0.06508169638334,0.2574030717690932,0.015000000000000006,0.007860000000000004,0.015000000000000006,0.286,7.699999999999678e-05,0.994923,False,False,True
llama,91,69,7, meaning,word, correct,0.050685676106960606,0.2574030717690932,0.02000000000000001,0.007040000000000005,0.02000000000000001,0.114,7.699999999999678e-05,0.994923,False,False,True
llama,91,70,2, option,word, answer,0.1116076732900307,0.8246753098566804,0.0,0.005180000000000003,0.010000000000000005,1.0,0.004215999999999999,0.995,False,False,True
llama,91,71,3, would,word, is,0.37769757023712114,0.5495467220171664,0.0,0.0,0.0,1.0,0.000492000000000024,0.999216,False,False,True
llama,91,71,3, should,word, is,0.051115810692560854,0.5495467220171664,0.015000000000000006,0.007300000000000004,0.015000000000000006,0.23,0.000492000000000024,0.999216,False,False,True
llama,91,88,4,".
",punct/symbol,".

",0.15314460167008312,0.6056986493062895,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,91,88,4,.,punct/symbol,".

",0.13514962051030882,0.6056986493062895,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,91,88,4,",",punct/symbol,".

",0.1052546302852317,0.6056986493062895,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,91,89,3,Therefore,word,The,0.35077357960555844,0.510372577221557,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,91,89,3,So,word,The,0.07826816499322625,0.510372577221557,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,91,90,2, other,word, answer,0.11518848376835641,0.8511341558322608,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,91,94,2,),punct/symbol,).,0.49997192604815993,0.49997192604815993,0.0,0.0,0.0,1.0,,1.0,False,False,False
llama,92,2,2, break,word, think,0.30946524158685446,0.6551379606296805,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.003395999999999977,0.996604,False,False,True
llama,92,6,2,":

",punct/symbol,"!

",0.08875777542840384,0.8421102513970022,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,7,3,In,word,Sch,0.20776771036162586,0.5647711579535645,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,7,3,*,punct/symbol,Sch,0.12601748643262028,0.5647711579535645,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,12,2, main,word, character,0.11826094382524571,0.8738367221948627,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.004403999999999982,0.995596,False,False,True
llama,92,15,2, comic,word, Pe,0.19421242071549966,0.7681250015820216,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,19,3, created,word,",",0.24385971977204843,0.5849890569549068,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,19,3, by,word,",",0.13052870196342728,0.5849890569549068,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,20,2, created,word, and,0.10652520193608853,0.8919246090036376,0.0,0.0,0.0,1.0,0.00047699999999997484,1.0,False,False,True
llama,92,21,2, we,word, he,0.08245721146932837,0.7823322169084228,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.005119000000000048,0.999523,False,False,True
llama,92,22,2,'s,mixed, is,0.11905056402949385,0.8796712044664037,0.005000000000000003,0.008660000000000004,0.015000000000000008,1.0,0.003953500000000033,0.994404,False,False,True
llama,92,23,3, often,word, known,0.19782076762407586,0.6904623436937697,0.010000000000000005,0.007650000000000004,0.010000000000000005,0.53,0.0023934999999999894,0.997607,False,False,True
llama,92,23,3, a,word, known,0.05667660559924021,0.6904623436937697,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0023934999999999894,0.997607,False,False,True
llama,92,25,3,"...

",punct/symbol, his,0.2654907042169343,0.4960019348891214,0.0,0.0,0.0,1.0,0.0003370000000000159,1.0,False,False,True
llama,92,25,3, being,word, his,0.1610282519762688,0.4960019348891214,0.0,0.0,0.0,1.0,0.0003370000000000159,1.0,False,False,True
llama,92,26,3, passion,word, love,0.17690748233607398,0.61746782189797,0.0,0.0,0.0,1.0,0.0047329999999999785,0.999663,False,False,True
llama,92,26,3, exceptional,word, love,0.05743345063456009,0.61746782189797,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0047329999999999785,0.999663,False,False,True
llama,92,27,2, and,word, of,0.05327542819251726,0.9443295705185484,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.004732999999999994,0.995267,False,False,True
llama,92,28,2,"...

",punct/symbol, music,0.14015802056296275,0.8065537201952916,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,29,4,".

",punct/symbol,.,0.27174782301220063,0.44803641606666894,0.0,0.0,0.0,1.0,0.001112000000000001,1.0,False,False,True
llama,92,29,4,",",punct/symbol,.,0.18676936529107213,0.44803641606666894,0.0,0.0,0.0,1.0,0.001112000000000001,1.0,False,False,True
llama,92,29,4, and,word,.,0.08822360124017106,0.44803641606666894,0.0,0.0,0.0,1.0,0.001112000000000001,1.0,False,False,True
llama,92,30,3, In,word, He,0.21923683785644577,0.675296981743516,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.001112000000000001,0.998888,False,False,True
llama,92,30,3, Specifically,word, He,0.09139151101676765,0.675296981743516,0.0,0.0,0.0,1.0,0.001112000000000001,0.998888,False,False,True
llama,92,31,2, often,word, is,0.05129472295592493,0.9092206586186458,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,37,2,".

",punct/symbol,",",0.46132280082020877,0.40711594281548447,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,38,2, which,word, and,0.10104236978457203,0.8460173411304631,0.0,0.0,0.0,1.0,0.0010890000000000032,1.0,False,False,True
llama,92,39,5, music,word, is,0.20815675588295646,0.34319247106416434,0.0,0.0,0.0,1.0,0.0010890000000000032,0.998911,False,False,True
llama,92,39,5, his,word, is,0.20815675588295646,0.34319247106416434,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0010890000000000032,0.998911,False,False,True
llama,92,39,5, he,word, is,0.09832630092759286,0.34319247106416434,0.0,0.0,0.0,1.0,0.0010890000000000032,0.998911,False,False,True
llama,92,39,5, it,word, is,0.09832630092759286,0.34319247106416434,0.0,0.0,0.0,1.0,0.0010890000000000032,0.998911,False,False,True
llama,92,40,5, a,word, considered,0.14336634715394192,0.2363711460552828,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,40,5, one,word, considered,0.14336634715394192,0.2363711460552828,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,40,5, particularly,word, considered,0.08695608511987081,0.2363711460552828,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,40,5, shown,word, considered,0.0597639850285224,0.2363711460552828,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,41,2, one,word, to,0.33560273522817996,0.6269884347075321,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,43,2, a,word, one,0.38186406220425234,0.555608932058418,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,46,2, more,word, most,0.05590559019005707,0.8745105676113443,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,47,3, mus,word, talented,0.22454395170279523,0.610373779985205,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,47,3, skilled,word, talented,0.1361927911607781,0.610373779985205,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,51,2, strip,word, Pe,0.08957662836447734,0.8498793110486862,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.004523000000000027,0.995477,False,False,True
llama,92,55,4,So,word,Therefore,0.16395114867149863,0.505005060436767,0.0,0.0,0.0,1.0,0.0013220000000000226,0.998678,False,False,True
llama,92,55,4,Given,word,Therefore,0.12768528297081944,0.505005060436767,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0013220000000000226,0.998678,False,False,True
llama,92,55,4,The,word,Therefore,0.11268186672738574,0.505005060436767,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0013220000000000226,0.998678,False,False,True
llama,92,58,2, answer,word, correct,0.3769021632968202,0.6214066321197211,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,61,2,"...

",punct/symbol,":

",0.12748531044406708,0.8313086127425011,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True
llama,92,66,2,<|eot_id|>,mixed,),0.08376774575936469,0.9005880989673952,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.00042500000000000437,0.999575,False,False,True
llama,92,70,2,<|eot_id|>,mixed,.,0.3720820647685725,0.6134596146299682,0.0,0.0,0.0,1.0,,1.0,False,False,False
llama,93,3,2, down,word, it,0.22078845335293465,0.7706273773163352,0.0,0.008760000000000006,0.02000000000000001,1.0,0.010000000000000004,0.985,False,False,True
llama,93,8,2,".

",punct/symbol,":

",0.08180499161264941,0.8794865697252013,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0045749999999999975,0.995425,False,False,True
llama,93,9,2,*,punct/symbol,1,0.11881336959327289,0.8779186139816533,0.0,0.0,0.0,1.0,0.010000000000000005,1.0,False,False,True
llama,93,12,2, book,word, state,0.14924336606038566,0.6688623425596418,0.0,0.0,0.0,1.0,0.005000000000000003,1.0,False,False,True
llama,93,14,3, declared,word, seized,0.3087907224844971,0.3087907224844971,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.001099999999999995,0.996735,False,False,True
llama,93,14,3, for,word, seized,0.2725068561394281,0.3087907224844971,0.0,0.004720000000000004,0.010000000000000005,1.0,0.001099999999999995,0.996735,False,False,True
llama,93,15,3, and,word, the,0.1656417663710988,0.7423548939368446,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0015690000000000007,0.997835,False,False,True
llama,93,15,3, all,word, the,0.08866164849020317,0.7423548939368446,0.015000000000000006,0.007420000000000006,0.015000000000000006,0.242,0.0015690000000000007,0.997835,False,False,True
llama,93,16,2, book,word, books,0.11919214172013808,0.8807173298558116,0.010000000000000005,0.007580000000000004,0.010000000000000005,0.516,0.005316000000000029,0.998808,False,False,True
llama,93,17,2, and,word, without,0.1812086048107987,0.812120587327146,0.005000000000000003,0.007160000000000005,0.015000000000000006,1.0,0.0033790000000000105,0.994088,False,False,True
llama,93,18,3, any,word, due,0.3177479651820531,0.46232056135229044,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.002533000000000004,0.997467,False,False,True
llama,93,18,3, giving,word, due,0.13245705851452702,0.46232056135229044,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.002533000000000004,0.997467,False,False,True
llama,93,20,5,",",punct/symbol, procedural,0.15333686938957475,0.6064590828882198,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0069339999999999975,0.996934,False,False,True
llama,93,20,5, safeguards,word, procedural,0.09300351254912867,0.6064590828882198,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0069339999999999975,0.996934,False,False,True
llama,93,20,5, or,word, procedural,0.07243120840165264,0.6064590828882198,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0069339999999999975,0.996934,False,False,True
llama,93,20,5, and,word, procedural,0.06392031706491778,0.6064590828882198,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.0069339999999999975,0.996934,False,False,True
llama,93,22,2,",",punct/symbol, to,0.10604406777989205,0.8878960095149382,0.0,0.004940000000000003,0.010000000000000005,1.0,0.0,0.995,False,False,True
llama,93,26,2, the,word, publisher,0.3775346821952046,0.6224494424118074,0.010000000000000005,0.007570000000000004,0.010000000000000005,0.514,0.0011085000000000127,0.996225,False,False,True
llama,93,27,3,".
",punct/symbol,",",0.29795130709161205,0.43351656795296495,0.015000000000000006,0.008670000000000006,0.015000000000000006,0.244,0.004493999999999999,0.995506,False,False,True
llama,93,27,3,.,punct/symbol,",",0.2629411056293792,0.43351656795296495,0.0,0.0,0.0,1.0,0.004493999999999999,0.995506,False,False,True
llama,93,28,2, which,word, and,0.207929036375556,0.7257436477652489,0.0,0.0,0.0,1.0,0.0029930000000000117,1.0,False,False,True
llama,93,29,4, without,word, destroyed,0.1942580353630644,0.5280480875595726,0.015000000000000006,0.007400000000000004,0.015000000000000006,0.24,0.0029930000000000117,0.997007,False,False,True
llama,93,29,4, then,word, destroyed,0.13351146502403172,0.5280480875595726,0.0,0.0,0.0,1.0,0.0029930000000000117,0.997007,False,False,True
llama,93,29,4, the,word, destroyed,0.11782345434323953,0.5280480875595726,0.0,0.0,0.0,1.0,0.0029930000000000117,0.997007,False,False,True
llama,93,31,3, without,word,".
",0.34704023253759647,0.5049405287725053,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.012467000000000002,0.997467,False,False,True
llama,93,31,3,.,punct/symbol,".
",0.14466789224532167,0.5049405287725053,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.012467000000000002,0.997467,False,False,True
llama,93,34,2, This,word, The,0.05337427668060317,0.9460816525712133,0.005000000000000003,0.005000000000000004,0.005000000000000003,1.0,0.00026700000000000855,0.995267,False,False,True
llama,93,39,2,",",punct/symbol, the,0.052737809735048616,0.9348000796147012,0.005,0.010000000000000005,0.02000000000000001,1.0,0.005000000000000003,0.99,False,False,True
llama,93,41,2,",",punct/symbol, and,0.27980146947036144,0.6712088123245575,0.005000000000000003,0.007540000000000004,0.015000000000000006,1.0,0.007864000000000003,0.991471,False,False,True
llama,93,42,2, eventually,word, received,0.13193946201776457,0.860353456393362,0.005,0.007550000000000005,0.010000000000000005,1.0,0.005000000000000003,0.995,False,False,True
